customer_id,first_name,last_name,gender,dob,email,phone,city,segment,kyc_status,created_at
CUST0004177,Tejas,Bhavsar,F,1960-01-08,tatanathan@example.net,+914738372252,Hyderabad,Retail,Verified,2024-09-01
CUST0004178,Sara,Nayar,F,1965-08-22,narulavasatika@example.com,9632728588,Mumbai,Retail,Pending,2022-01-03
CUST0004179,Edhitha,Parikh,M,1998-12-26,chaitaly97@example.net,+915918432848,Delhi,Retail,Verified,2021-08-02
CUST0004180,Bahadurjit,Issac,Other,1976-08-20,,9306932948,Delhi,Retail,Verified,2022-05-12
CUST0004181,Xalak,Hari,M,2007-07-08,ikshita62@example.org,05384759223,Lucknow,Retail,Verified,2024-12-26
CUST0004182,Isaiah,Jani,F,1956-05-09,ayaan11@example.com,07014587094,Lucknow,Retail,Verified,2023-01-15
CUST0004183,Nathan,Sawhney,F,1959-01-31,,0998540733,Pune,Retail,Verified,2022-08-04
CUST0004184,Aditya,Mammen,M,1970-10-19,vamakshivarghese@example.org,06593799546,Mumbai,Retail,Verified,2023-03-05
CUST0004185,Agastya,Bail,M,1983-10-20,ytandon@example.org,+918450451029,Chennai,Retail,Verified,2024-12-28
CUST0004186,Champak,Parikh,M,1952-10-21,sai26@example.net,05488607829,Lucknow,HNI,Verified,2024-12-05
CUST0004187,Charan,Dalal,M,1957-02-15,bmurthy@example.net,8324341470,Hyderabad,Premium,Verified,2023-03-09
CUST0004188,Dayamai,Baral,F,1982-05-10,unagy@example.net,09732370270,Delhi,Retail,Verified,2023-12-02
CUST0004189,Harrison,Sen,M,1981-02-23,mekhalajayaraman@example.com,04016705803,Delhi,Retail,Failed,2021-11-01
CUST0004190,Meera,Chaudry,M,1986-05-15,kbhattacharyya@example.org,02523048090,Kolkata,Premium,Verified,2024-03-14
CUST0004191,Advika,Ramanathan,M,1978-06-02,yadavikapoor@example.com,04365135236,Kolkata,Retail,Pending,2023-07-08
CUST0004192,Anvi,Taneja,M,1999-07-10,hamsini97@example.net,+913675949360,Pune,Retail,Verified,2023-01-19
CUST0004193,Bhavani,Kurian,F,1958-05-22,janaki33@example.org,07896515798,Mumbai,Retail,Verified,2025-06-28
CUST0004194,Ishwar,Gara,M,2004-12-05,upmakohli@example.net,5378209380,Bangalore,Corporate,Pending,2023-09-27
CUST0004195,Krisha,Dewan,F,1955-10-05,amaira33@example.org,+919085660961,Jaipur,Retail,Failed,2022-02-20
CUST0004196,Rehaan,Mital,M,1957-01-29,wpadmanabhan@example.com,+917133109186,Lucknow,Premium,Verified,2025-07-20
CUST0004197,Lipika,Kuruvilla,M,1951-05-04,kkeer@example.org,3552024515,Mumbai,Retail,Pending,2022-08-31
CUST0004198,Anamika,Chatterjee,F,1994-05-21,chadavamakshi@example.org,03793147857,Delhi,Premium,Verified,2025-03-12
CUST0004199,Harita,Lata,M,1991-04-06,wbakshi@example.com,+914548086797,Ahmedabad,Retail,Verified,2022-03-21
CUST0004200,Ikbal,Chopra,F,1988-08-21,ddatta@example.org,00729807767,Kolkata,Retail,Verified,2025-02-17
CUST0004201,Veer,Sanghvi,F,2002-09-21,karpetejas@example.net,3915423607,Jaipur,Retail,Verified,2025-02-22
CUST0004202,Yashodhara,Chopra,M,2006-06-30,fdoshi@example.org,9553215054,Lucknow,HNI,Verified,2025-06-04
CUST0004203,Yauvani,Sachdeva,M,1976-05-23,,07180430816,Chennai,Retail,Verified,2026-01-09
CUST0004204,Chaitanya,Bal,M,1993-05-13,kotaavni@example.com,02821863173,Chennai,Retail,Failed,2021-08-14
CUST0004205,Triveni,Kapadia,M,1990-04-10,bhardwajgunbir@example.net,0782928607,Kolkata,Premium,Verified,2023-03-02
CUST0004206,Pooja,Ratta,M,1998-02-14,upadhritibhagat@example.org,04574846806,Mumbai,Retail,Pending,2023-10-25
CUST0004207,Anita,Chad,M,1959-07-12,ekansh64@example.com,0852500711,Lucknow,Retail,Verified,2026-01-10
CUST0004208,Jyoti,Salvi,M,1995-02-12,dalalwakeeta@example.com,00808806986,Jaipur,Retail,Verified,2025-09-28
CUST0004209,Ikshita,Kant,F,1954-05-15,forummalhotra@example.com,1996200340,Delhi,Retail,Verified,2022-05-11
CUST0004210,Raghav,Seth,F,1972-08-12,deyaachal@example.org,6091531490,Mumbai,Retail,Verified,2021-06-10
CUST0004211,Ekaja,Tailor,F,1988-08-11,upasna90@example.com,3718465132,Kolkata,Premium,Verified,2022-02-03
CUST0004212,Ishita,Misra,M,2000-11-29,,01533213296,Pune,Retail,Verified,2021-09-16
CUST0004213,Nitesh,Batra,M,1973-09-29,soodwyatt@example.org,03833410083,Bangalore,HNI,Verified,2023-11-20
CUST0004214,Advaith,Sunder,F,1983-12-01,gbir@example.com,02300239535,Mumbai,Retail,Verified,2024-07-24
CUST0004215,Mahika,Jhaveri,F,1956-12-19,hansbhavini@example.net,00603515721,Hyderabad,Retail,Verified,2022-03-30
CUST0004216,Farhan,Sahni,F,1960-10-04,krishnamurthyishita@example.com,03051851632,Lucknow,Retail,Verified,2022-09-22
CUST0004217,Patrick,Sampath,M,1967-01-21,urvashi53@example.org,8963315351,Chennai,Premium,Verified,2021-09-06
CUST0004218,Thomas,Jain,F,1977-01-29,,+918785727902,Hyderabad,Retail,Verified,2026-01-10
CUST0004219,Omaja,Dewan,F,1968-01-07,narulahemangini@example.net,00187553292,Mumbai,Premium,Verified,2025-07-28
CUST0004220,Rehaan,Suresh,M,1977-12-05,abhasin@example.org,7838456147,Mumbai,Premium,Verified,2024-03-05
CUST0004221,Jagdish,Mukherjee,M,2003-03-06,cbose@example.org,+916698016734,Hyderabad,Retail,Pending,2023-06-19
CUST0004222,Qasim,Acharya,F,1998-12-30,jasmit75@example.org,+916890787231,Pune,Retail,Verified,2021-07-02
CUST0004223,Riya,Cheema,M,1988-07-17,zansi03@example.net,1181939895,Hyderabad,Retail,Verified,2025-02-08
CUST0004224,Barkha,Dua,M,1969-06-14,choudhurydominic@example.com,02188270384,Delhi,Premium,Verified,2023-05-28
CUST0004225,Warinder,Chowdhury,F,1978-04-18,raghavbala@example.net,1238726702,Jaipur,Retail,Pending,2025-07-29
CUST0004226,Kashish,Sawhney,F,1954-02-25,zsavant@example.com,+912642109135,Hyderabad,Premium,Verified,2024-03-23
CUST0004227,Vedant,Prabhakar,M,1967-05-08,lluthra@example.net,02700964770,Hyderabad,Retail,Verified,2021-05-10
CUST0004228,Vidhi,Zacharia,M,1963-06-22,krishridhi@example.org,+916102881679,Lucknow,Premium,Verified,2022-12-29
CUST0004229,Gautam,Dora,M,1977-03-09,xjayaraman@example.org,7325299353,Jaipur,Retail,Verified,2024-04-20
CUST0004230,William,Padmanabhan,F,2004-07-15,ksagar@example.com,+916691463426,Bangalore,Retail,Verified,2022-02-18
CUST0004231,Ikshita,Modi,M,1982-08-08,ravalrobert@example.com,2084979435,Hyderabad,HNI,Verified,2024-11-15
CUST0004232,Falguni,Sastry,Other,1989-05-18,ubika73@example.com,1958849711,Hyderabad,Premium,Verified,2023-03-15
CUST0004233,Keya,Jaggi,M,1967-08-18,anvi50@example.net,9734272441,Delhi,Retail,Verified,2022-12-11
CUST0004234,Samar,Choudhry,M,1961-05-02,kashvi53@example.net,+918508797043,Chennai,Premium,Verified,2025-06-27
CUST0004235,Ikshita,Chakraborty,F,2001-03-02,ryan04@example.net,5717249390,Delhi,Premium,Verified,2022-11-20
CUST0004236,Azad,Chopra,F,1995-10-17,imaster@example.net,+916321115446,Hyderabad,Retail,Verified,2024-02-06
CUST0004237,Dipta,Morar,M,1991-05-25,nagigautami@example.net,07196861317,Lucknow,Retail,Verified,2022-04-27
CUST0004238,Aryan,Sant,M,1965-12-18,veerdivan@example.com,8588224500,Delhi,Retail,Pending,2025-02-26
CUST0004239,Zarna,Hora,Other,1997-03-08,yashvi19@example.net,00837818068,Lucknow,Corporate,Verified,2021-10-06
CUST0004240,Oliver,Sibal,M,1967-12-18,bina30@example.net,05322269872,Jaipur,Retail,Verified,2022-08-03
CUST0004241,Vrishti,Khurana,F,1981-06-23,vivaangill@example.net,09822546344,Lucknow,Retail,Pending,2022-01-25
CUST0004242,Aahana,Vohra,M,1978-01-29,lpalan@example.net,07496197654,Pune,Retail,Verified,2024-02-22
CUST0004243,Gopal,Datta,F,1996-06-12,yagnesh62@example.net,6949363742,Ahmedabad,Retail,Verified,2021-08-27
CUST0004244,Lila,Kade,F,1967-10-07,sridharchandresh@example.net,2021675439,Jaipur,Retail,Verified,2025-07-17
CUST0004245,Anthony,Bahri,M,1966-11-18,zpalla@example.com,04624193814,Ahmedabad,Retail,Verified,2023-02-11
CUST0004246,Yashodhara,Gole,F,1988-04-20,xsaini@example.com,07471196227,Hyderabad,Retail,Verified,2021-06-30
CUST0004247,Wyatt,Mall,M,1973-12-23,mahikadugar@example.net,02891801258,Hyderabad,Corporate,Verified,2024-06-07
CUST0004248,Dalbir,Chanda,M,2003-01-27,dattaranveer@example.net,9971743430,Pune,Corporate,Verified,2023-04-28
CUST0004249,Kamya,Sarkar,F,1959-07-29,charan03@example.net,+914955314553,Mumbai,Retail,Verified,2024-06-02
CUST0004250,Zehaan,Biswas,M,1994-05-07,bbhatti@example.net,2909449138,Ahmedabad,Retail,Failed,2024-03-23
CUST0004251,Jeremiah,Bhagat,F,1992-09-24,guneet82@example.net,3271845568,Delhi,Premium,Verified,2025-05-31
CUST0004252,Zinal,Agate,M,1993-01-29,dominic84@example.org,08564983993,Pune,Retail,Verified,2022-03-15
CUST0004253,Isaac,Kadakia,M,1972-02-19,nandateerth@example.org,+914713089272,Jaipur,Premium,Verified,2021-05-31
CUST0004254,Pallavi,Kulkarni,M,1956-06-15,dadajason@example.com,3736016670,Bangalore,HNI,Pending,2021-03-22
CUST0004255,Hemani,Mittal,M,1963-08-18,abhakarnik@example.org,05571676002,Delhi,Premium,Verified,2022-08-11
CUST0004256,Yoshita,Tiwari,M,1963-07-05,finn16@example.net,04331562633,Lucknow,Retail,Verified,2022-05-11
CUST0004257,Kevin,Kala,F,1963-05-22,samarthchaudhry@example.com,08391391235,Hyderabad,HNI,Verified,2024-12-07
CUST0004258,Yagnesh,Buch,F,1981-09-04,gborra@example.com,+911873355919,Jaipur,HNI,Verified,2023-09-27
CUST0004259,Ojasvi,Edwin,F,1982-04-21,samaekta@example.org,05119324082,Pune,Premium,Verified,2021-10-24
CUST0004260,Anya,Bahl,M,1963-07-22,sanemanan@example.com,+918388438025,Ahmedabad,Retail,Verified,2022-12-29
CUST0004261,Dalbir,Karan,M,1957-05-19,sastrytanveer@example.org,+913406473743,Ahmedabad,Premium,Verified,2023-01-01
CUST0004262,Mugdha,Anne,M,2007-11-09,lakshkapoor@example.com,+912169423917,Kolkata,Retail,Verified,2023-08-13
CUST0004263,Balvan,Sarin,M,2002-06-03,cheemalekha@example.org,4673786684,Hyderabad,Retail,Verified,2022-07-17
CUST0004264,Nitara,Varghese,F,1993-12-13,ekanta62@example.org,+915051975986,Delhi,Retail,Verified,2022-01-12
CUST0004265,Naveen,Vohra,M,1973-09-11,mason84@example.org,+919429944102,Lucknow,Corporate,Verified,2022-04-13
CUST0004266,Finn,Bala,M,1987-02-20,cbalasubramanian@example.org,5515424797,Lucknow,Premium,Verified,2021-11-08
CUST0004267,Abha,Kanda,F,2000-06-05,malhotrasanaya@example.net,2653092577,Hyderabad,Premium,Verified,2024-05-17
CUST0004268,Hredhaan,Seth,M,1997-06-07,victorprakash@example.com,06032069540,Kolkata,Retail,Verified,2025-11-07
CUST0004269,Tanvi,Chahal,M,1991-09-18,gmitter@example.com,+918295798398,Kolkata,Retail,Verified,2024-07-20
CUST0004270,Anthony,Sant,M,1955-04-15,gbajaj@example.com,+910553750404,Delhi,HNI,Verified,2025-11-13
CUST0004271,Kashvi,Wali,M,1951-01-12,chopranaveen@example.com,1770502764,Kolkata,Retail,Verified,2021-05-17
CUST0004272,Jalsa,Bhat,F,1977-12-15,sibalmanbir@example.com,04035082556,Pune,Premium,Pending,2021-07-20
CUST0004273,Dalaja,Randhawa,M,1999-11-11,ozacharia@example.net,00012394575,Kolkata,Retail,Verified,2022-03-19
CUST0004274,Mitesh,Yogi,M,2006-05-14,logandeep@example.com,+916922069772,Ahmedabad,Premium,Verified,2025-07-01
CUST0004275,Jai,Goel,M,1991-12-18,bchand@example.com,07042270055,Chennai,HNI,Verified,2022-06-27
CUST0004276,Mitesh,Yohannan,M,1965-05-15,ekaja60@example.net,00816593427,Mumbai,Retail,Verified,2021-08-10
CUST0004277,Yahvi,Puri,M,2005-07-12,jaikaran@example.net,+910381489442,Ahmedabad,Retail,Verified,2025-12-14
CUST0004278,Varsha,Mandal,F,1997-09-03,rajaisaac@example.net,04569479934,Ahmedabad,Retail,Verified,2025-10-01
CUST0004279,Bachittar,Jayaraman,F,1963-04-11,eiravatiminhas@example.com,9699784262,Bangalore,HNI,Verified,2023-08-14
CUST0004280,Advaith,Vohra,F,1971-10-03,,09453953211,Bangalore,Premium,Verified,2024-05-31
CUST0004281,Pranit,Dewan,M,1988-09-16,isrivastava@example.org,01996115474,Hyderabad,Premium,Verified,2025-10-30
CUST0004282,Vasatika,Som,F,1988-02-26,minhasbachittar@example.com,+919795371976,Bangalore,Retail,Pending,2024-08-18
CUST0004283,Harini,Nadkarni,F,1953-02-07,pauanmol@example.net,+917533535505,Hyderabad,Premium,Verified,2024-11-27
CUST0004284,Brinda,Dara,M,1970-09-12,ronith11@example.org,+919285259047,Ahmedabad,Premium,Verified,2024-05-18
CUST0004285,Reyansh,Bhardwaj,F,1968-03-18,dalbirdalal@example.org,3367577984,Mumbai,Retail,Verified,2021-04-30
CUST0004286,Champak,Magar,M,1950-08-25,manan99@example.net,09324304094,Delhi,Corporate,Verified,2023-05-02
CUST0004287,Gagan,Bala,M,1976-01-13,bhavini12@example.org,07390277523,Delhi,Retail,Verified,2022-04-30
CUST0004288,Ijaya,Solanki,F,1989-03-19,isaiahpalla@example.net,00000173667,Chennai,Retail,Verified,2024-03-08
CUST0004289,Ranveer,Devi,M,1982-05-24,chavvicheema@example.com,00610810651,Jaipur,Retail,Pending,2022-07-13
CUST0004290,Garima,Ramachandran,F,2008-02-08,acharyaikbal@example.net,00557694502,Delhi,Retail,Verified,2024-09-17
CUST0004291,Darika,Tata,M,1993-01-12,sarancharita@example.org,6466187474,Jaipur,Premium,Verified,2024-10-31
CUST0004292,Ayush,Desai,F,1963-10-21,kpandit@example.net,00015449108,Kolkata,Retail,Verified,2022-08-05
CUST0004293,Manbir,Bera,Other,1996-05-19,benjamin24@example.org,9493781820,Lucknow,Premium,Verified,2022-07-19
CUST0004294,Chaitaly,More,F,1992-02-27,,+910276438921,Ahmedabad,Retail,Verified,2024-12-13
CUST0004295,Vansha,Apte,M,1993-04-07,sinhabalveer@example.com,7348795047,Mumbai,Retail,Verified,2023-04-24
CUST0004296,Anvi,Grewal,M,1990-03-19,lbhagat@example.com,2437346904,Hyderabad,Premium,Verified,2023-09-19
CUST0004297,Naveen,Batta,M,1966-05-03,samralakshit@example.org,9581344385,Jaipur,Premium,Verified,2022-05-30
CUST0004298,Inaya,Krishnan,M,1988-04-03,aryatata@example.com,1047021361,Chennai,Retail,Verified,2023-01-23
CUST0004299,Ishwar,Solanki,M,1977-05-26,radhika54@example.com,09834868843,Delhi,Corporate,Verified,2021-09-19
CUST0004300,Kevin,Ben,F,1961-08-31,kala99@example.com,+910202752311,Pune,Premium,Verified,2021-05-29
CUST0004301,Utkarsh,Puri,F,1963-06-29,gopal29@example.org,+910364143579,Delhi,Retail,Pending,2023-10-06
CUST0004302,Triya,Vala,Other,2002-09-25,zaitra50@example.org,+913034232430,Bangalore,Retail,Verified,2023-02-21
CUST0004303,Damini,Dave,M,1965-03-09,gopalsai@example.org,+919341588111,Ahmedabad,Retail,Verified,2023-04-18
CUST0004304,Jhalak,Chahal,M,2007-06-18,nathanpingle@example.org,+911931046249,Bangalore,Premium,Verified,2021-08-28
CUST0004305,Zaitra,Deo,M,1953-06-05,rudrachowdhury@example.net,+911618707790,Delhi,Retail,Verified,2023-05-05
CUST0004306,Jacob,Bhalla,F,1997-04-08,snehawalla@example.org,+910220558006,Pune,Retail,Verified,2024-06-03
CUST0004307,Champak,Rana,F,1958-12-16,bhavikahalder@example.org,9066931226,Bangalore,Retail,Verified,2021-07-24
CUST0004308,Jagdish,Kalita,F,1986-08-27,harsh69@example.com,+919890217381,Mumbai,Retail,Verified,2026-03-06
CUST0004309,Jagrati,Dutta,F,1967-04-16,borahranveer@example.net,6806879516,Bangalore,Premium,Verified,2022-03-08
CUST0004310,Urvi,Shankar,F,2001-03-03,modiaishani@example.net,3503859360,Pune,Premium,Verified,2023-04-15
CUST0004311,Damyanti,Sidhu,M,1971-01-02,kritikasura@example.org,8120538178,Bangalore,Retail,Pending,2023-02-26
CUST0004312,Nihal,Bala,M,1992-10-10,ggolla@example.org,+913897724144,Jaipur,Retail,Verified,2023-03-17
CUST0004313,Siya,Rege,F,1959-02-28,caleb56@example.com,+918221824928,Kolkata,Retail,Verified,2025-11-18
CUST0004314,Om,Kothari,M,1982-05-17,rdugar@example.net,4676167790,Hyderabad,Premium,Verified,2021-10-01
CUST0004315,Aditya,Anne,M,1996-04-18,azad61@example.com,+914478977203,Delhi,Premium,Verified,2024-05-18
CUST0004316,Girik,Sekhon,F,1962-10-13,utiwari@example.com,06212724130,Jaipur,Retail,Verified,2022-01-16
CUST0004317,Maanav,Sha,Other,1961-04-19,xgera@example.org,07258715245,Hyderabad,Retail,Verified,2025-05-18
CUST0004318,Jeet,Zachariah,F,1950-10-06,irya26@example.com,+911753731608,Kolkata,Retail,Verified,2024-03-21
CUST0004319,Varsha,Bains,F,1992-03-06,amaira04@example.org,00424091491,Jaipur,HNI,Verified,2025-06-06
CUST0004320,Yashvi,Natarajan,F,1989-07-14,hayrevedhika@example.com,6165467622,Chennai,Retail,Pending,2026-01-06
CUST0004321,Patrick,Chandran,M,1965-04-01,narulasarthak@example.org,08294253359,Jaipur,Retail,Verified,2023-02-21
CUST0004322,Chanchal,Ben,M,1963-06-10,pillaikiaan@example.net,8576509777,Mumbai,Retail,Verified,2023-11-05
CUST0004323,Hiral,Jain,F,1962-04-15,sarthak04@example.org,1971913889,Pune,Retail,Verified,2021-05-16
CUST0004324,Omya,Chanda,F,2005-10-26,gsen@example.com,03126483865,Delhi,Premium,Verified,2021-06-30
CUST0004325,Sai,Varghese,M,1958-04-10,pratyushbose@example.com,03100863889,Ahmedabad,Retail,Verified,2026-02-27
CUST0004326,Niharika,Ramanathan,F,1969-04-27,yachana71@example.org,07176586112,Hyderabad,Retail,Verified,2022-07-02
CUST0004327,Sanya,Naidu,M,1982-06-20,earya@example.org,00516133192,Bangalore,Premium,Verified,2024-05-01
CUST0004328,Rehaan,Parmar,M,2003-07-31,ekta75@example.org,02202589263,Delhi,Retail,Verified,2021-05-24
CUST0004329,Inaya,Naidu,F,1961-10-30,wazir40@example.com,08636909193,Ahmedabad,Retail,Verified,2025-12-07
CUST0004330,Neelima,Andra,M,1992-12-17,ikbal46@example.com,5978745197,Kolkata,Retail,Verified,2024-06-05
CUST0004331,Chaaya,Kala,M,1970-08-05,jben@example.com,+917882421558,Jaipur,Premium,Verified,2021-10-17
CUST0004332,Anirudh,Bhargava,M,1966-06-23,wazir85@example.net,+913977550150,Ahmedabad,Retail,Verified,2022-08-01
CUST0004333,Ekansh,Dar,F,1997-01-19,lkonda@example.com,7471143247,Chennai,HNI,Verified,2025-11-05
CUST0004334,Tanay,Sen,M,1951-03-02,xitiborah@example.net,+919689621512,Delhi,Retail,Pending,2026-02-24
CUST0004335,Charan,Choudhury,F,1997-01-11,gautamprabhakar@example.org,06247674564,Delhi,Retail,Verified,2024-08-14
CUST0004336,Kai,Sane,F,1989-04-12,harsh26@example.org,07121916395,Delhi,Premium,Verified,2025-02-26
CUST0004337,Riya,Sibal,M,2007-04-17,ishaannazareth@example.org,07415564575,Pune,HNI,Pending,2022-06-03
CUST0004338,Zilmil,Sagar,Other,2002-04-15,khatrixavier@example.com,2484109304,Kolkata,Retail,Verified,2025-07-15
CUST0004339,Idika,Jha,M,2003-02-26,prai@example.org,+910210104599,Pune,HNI,Verified,2023-10-17
CUST0004340,Anvi,Sridhar,Other,1951-04-03,ayushmanvora@example.net,05066886083,Delhi,Retail,Verified,2023-12-20
CUST0004341,Aishani,Nagy,F,2007-02-10,yoshitamody@example.net,08945714652,Chennai,Premium,Pending,2022-06-29
CUST0004342,Shivansh,Bhavsar,Other,1993-09-14,kiberajata@example.net,+918892616811,Bangalore,Retail,Verified,2022-05-12
CUST0004343,Bhavya,Bhavsar,M,1961-11-01,yauvani05@example.org,09818619612,Chennai,Retail,Verified,2025-10-17
CUST0004344,Sachi,Bhattacharyya,M,1979-05-22,kevintailor@example.org,+919048393504,Hyderabad,Retail,Verified,2024-07-17
CUST0004345,Tamanna,Raghavan,M,1983-05-31,dhriti43@example.com,7215831958,Kolkata,Retail,Verified,2025-01-07
CUST0004346,Faqid,Sem,M,1963-11-27,elijah46@example.net,+914289921480,Jaipur,Retail,Verified,2022-08-09
CUST0004347,Harish,Shenoy,F,1965-04-20,ayaanmajumdar@example.org,1360356904,Delhi,Retail,Verified,2021-07-03
CUST0004348,Xavier,Mukhopadhyay,M,1971-05-23,mitali09@example.net,6825749937,Ahmedabad,Corporate,Verified,2024-12-01
CUST0004349,Dayamai,Misra,F,1988-04-18,nilimachaudhari@example.org,+911538881418,Bangalore,Retail,Verified,2021-08-07
CUST0004350,David,Bath,M,1975-03-02,,08410314729,Jaipur,Retail,Pending,2026-01-17
CUST0004351,Keya,Narang,M,2005-05-04,joshua98@example.org,+917628089771,Lucknow,Premium,Verified,2023-08-24
CUST0004352,Gaurika,Gandhi,F,2002-10-25,hemangtailor@example.org,+914099003758,Chennai,Retail,Verified,2022-08-18
CUST0004353,Advik,Handa,M,2003-05-27,hardikmalhotra@example.com,9215220693,Bangalore,Retail,Verified,2022-07-26
CUST0004354,Udant,Nagar,F,1975-04-18,saanvinatarajan@example.com,+913818914938,Lucknow,Retail,Pending,2021-05-17
CUST0004355,Sneha,Chanda,F,1960-02-28,kshanker@example.com,+914451424157,Pune,Retail,Verified,2025-11-15
CUST0004356,Bakhshi,Patel,F,1962-02-15,nagithomas@example.org,1160169168,Lucknow,HNI,Verified,2025-12-16
CUST0004357,Balhaar,Manda,M,1968-10-25,dhruv80@example.com,0439282120,Jaipur,Retail,Failed,2021-07-10
CUST0004358,Orinder,Walla,F,1988-03-13,qchopra@example.com,1309109467,Kolkata,Retail,Verified,2022-05-13
CUST0004359,Tristan,Sundaram,Other,1969-05-06,vbrar@example.org,02381004859,Chennai,Retail,Verified,2024-05-12
CUST0004360,Neelima,Gole,F,2002-04-10,yasti08@example.com,+918227245910,Bangalore,Retail,Verified,2021-12-29
CUST0004361,Udarsh,Lalla,M,2006-05-23,nachiket13@example.com,01847316597,Lucknow,Retail,Verified,2021-04-18
CUST0004362,Bachittar,Sangha,F,2000-01-16,balgeorge@example.org,6741365592,Chennai,Premium,Verified,2022-09-16
CUST0004363,Jagvi,Ahluwalia,F,1998-08-06,mistryfinn@example.org,03803904398,Bangalore,Premium,Verified,2021-04-11
CUST0004364,Gopal,Gulati,F,1984-02-20,korpaltriya@example.org,6918862728,Bangalore,Premium,Verified,2023-02-04
CUST0004365,Daksha,Cheema,M,2000-08-24,amritadara@example.org,06591444719,Jaipur,Retail,Verified,2021-06-18
CUST0004366,Girindra,Keer,M,1997-05-20,tailorishwar@example.net,1361876670,Chennai,Retail,Pending,2022-03-11
CUST0004367,Samuel,Bhalla,F,1973-10-07,,+911095470277,Jaipur,Corporate,Verified,2024-02-25
CUST0004368,Upma,Goel,M,1985-05-11,vedhikamishra@example.org,+919602628140,Lucknow,Retail,Pending,2024-08-12
CUST0004369,Harsh,Gour,F,1981-06-03,ekapad15@example.com,08434806828,Hyderabad,Corporate,Pending,2023-05-29
CUST0004370,Hritik,Contractor,M,1996-09-25,xsarkar@example.com,3431993833,Kolkata,Premium,Verified,2023-11-05
CUST0004371,Farhan,Loke,F,1975-02-08,badamiazaan@example.net,7335696961,Hyderabad,HNI,Verified,2025-07-27
CUST0004372,Chandran,Pandit,M,1973-12-22,jonathankakar@example.com,+918630438754,Mumbai,Retail,Verified,2024-03-19
CUST0004373,Oni,Sarna,M,1986-02-22,sachdevkeya@example.org,04194189101,Delhi,Retail,Verified,2025-10-17
CUST0004374,Azaan,Thakkar,Other,1992-04-11,ftata@example.net,+919628831398,Hyderabad,Premium,Verified,2021-09-05
CUST0004375,Peter,Garde,F,1991-01-02,kibeyashasvi@example.org,8336653053,Pune,Premium,Verified,2021-09-03
CUST0004376,Qushi,Natt,F,1955-01-23,shaupadhriti@example.org,03822193923,Kolkata,Retail,Pending,2025-05-24
CUST0004377,Ryan,Morar,M,1989-03-28,parekhsaumya@example.org,02875273426,Delhi,Premium,Verified,2023-11-27
CUST0004378,Joshua,Trivedi,F,1954-05-26,zarnasaha@example.com,+917359960105,Lucknow,Retail,Pending,2025-03-27
CUST0004379,Vedhika,Om,F,1968-12-06,gchaudhari@example.com,+912693577666,Jaipur,Retail,Verified,2025-03-27
CUST0004380,Abhimanyu,Jayaraman,F,1986-08-07,chamelimangal@example.net,+914411627295,Pune,HNI,Pending,2024-03-06
CUST0004381,Fitan,Rajan,M,2005-12-25,pranav34@example.net,7181603440,Delhi,Retail,Verified,2025-03-11
CUST0004382,Arya,Taneja,F,1999-12-12,karaharshil@example.com,0738872243,Delhi,Retail,Verified,2024-01-13
CUST0004383,Gavin,Merchant,F,2004-02-07,wkumer@example.com,0014992990,Bangalore,Retail,Verified,2026-01-04
CUST0004384,Priya,Kaul,Other,1981-08-01,vyanjanapanchal@example.com,5035355480,Mumbai,Retail,Verified,2023-04-08
CUST0004385,Bhavna,Agate,M,1955-02-10,kevin69@example.net,+913664629885,Jaipur,Retail,Verified,2023-03-05
CUST0004386,Watika,Batra,F,1996-01-20,,+913839282921,Lucknow,Retail,Verified,2022-06-27
CUST0004387,Ekbal,Malhotra,F,1996-10-19,jackson91@example.com,9936157616,Chennai,Retail,Verified,2023-01-03
CUST0004388,Samuel,Joshi,M,1961-01-03,lsalvi@example.org,+911001984448,Hyderabad,Premium,Verified,2021-11-06
CUST0004389,Nitara,Puri,M,1970-01-08,radhika62@example.net,03560461912,Kolkata,HNI,Verified,2025-11-16
CUST0004390,Damyanti,Peri,M,1994-03-27,surqarin@example.com,3532352968,Mumbai,Retail,Verified,2025-01-09
CUST0004391,Qabil,Ahuja,M,1954-06-20,ucchal87@example.com,05840783992,Bangalore,Retail,Verified,2021-07-13
CUST0004392,Sathvik,Raval,M,1995-05-16,nilimakonda@example.com,+913113642629,Bangalore,Retail,Verified,2025-07-27
CUST0004393,Harinakshi,Choudhry,F,1975-07-19,sabharwaljagdish@example.net,+918347828665,Delhi,Premium,Verified,2024-02-16
CUST0004394,Zaid,Upadhyay,F,1983-10-04,ekalinga94@example.com,7563531061,Ahmedabad,Premium,Verified,2023-10-23
CUST0004395,Praneel,Deshpande,F,1957-11-27,jeremiahbanik@example.net,+919699941289,Hyderabad,Corporate,Verified,2024-05-05
CUST0004396,Dhriti,Malhotra,F,1950-10-05,gsamra@example.com,04712605235,Mumbai,Retail,Verified,2025-04-14
CUST0004397,Ranveer,Sathe,M,1962-05-17,isachdev@example.com,8735903506,Delhi,Premium,Verified,2024-06-07
CUST0004398,Benjamin,Gola,M,1980-08-19,andrewsen@example.net,+913673636204,Mumbai,Retail,Pending,2023-07-17
CUST0004399,Zaitra,Kuruvilla,F,1967-09-24,dubeyurmi@example.com,+913734555329,Pune,HNI,Verified,2021-03-21
